EAR,MAR,CIR,MOE,EAR_N,MAR_N,CIR_N,MOE_N,State
0.267283704,1.170960778,0.569074444,4.380965851,0.740241689,3.650917245,0.523729404,2.471133491,0
0.325318292,1.331330994,0.66629924,4.09239513,3.232942476,6.205599524,4.265718095,1.278465095,0
0.242679922,1.138234125,0.540588298,4.69026905,-0.316539603,3.129584769,-0.572645619,3.749489622,0
0.25,1.139287336,0.533387442,4.557149345,-0.002127699,3.146362325,-0.849792217,3.199303294,0
0.240147584,1.104136007,0.506935524,4.5977394,-0.425308547,2.586404988,-1.867873859,3.367062781,0
0.304674215,1.129219999,0.608684683,3.706319544,2.346238404,2.985990604,2.048248581,-0.317192807,0
0.317163345,1.13119355,0.637072244,3.566596103,2.882671316,3.017429088,3.140829241,-0.894672502,0
0.339139098,1.151315113,0.62691561,3.394816819,3.826573528,3.337963668,2.749920631,-1.604639623,0
0.329139703,1.222460504,0.651110555,3.7141083,3.397079678,4.471302973,3.681135854,-0.285001725,0
0.304829135,1.232912562,0.619490079,4.044602111,2.352892503,4.637803275,2.464126758,1.080935615,0
0.301878987,1.292956333,0.599367156,4.283028594,2.226177789,5.594294827,1.689635508,2.066356905,0
0.402231027,1.321317818,0.823646022,3.284972389,6.536497159,6.046090593,10.32168228,-2.058628787,0
0.393731227,1.411857018,0.780379875,3.58583958,6.171413873,7.488371436,8.656454485,-0.815138841,0
0.400075492,1.367635644,0.80953301,3.418443944,6.44391266,6.783929153,9.778500539,-1.506988257,0
0.397273542,1.336373905,0.792710167,3.363863343,6.323563328,6.285932622,9.131022858,-1.732570942,0
0.400552649,1.37724259,0.809200142,3.438355963,6.464407501,6.936966895,9.765689121,-1.424691496,0
0.370120959,1.354732578,0.732701503,3.660242811,5.157305963,6.578384538,6.821408923,-0.50762884,0
0.330550412,1.386642278,0.614333739,4.194949472,3.457672434,7.086703018,2.265669474,1.702324184,0
0.378786032,1.400882831,0.657857647,3.698348702,5.529488088,7.313553685,3.940818007,-0.350136453,0
0.339273735,1.343128812,0.639756481,3.958835219,3.832356476,6.393537652,3.244140165,0.726459387,0
0.330447751,1.363523847,0.619012836,4.126291808,3.453262914,6.718428612,2.445758597,1.418560724,0
0.333333333,1.350128685,0.627912994,4.050386055,3.577204418,6.505044962,2.78830795,1.104840772,0
0.326591616,1.330619867,0.596691469,4.074262174,3.287634269,6.194271345,1.58665367,1.203521234,0
0.313937226,1.310127552,0.588454459,4.173215037,2.744103096,5.867830715,1.269627561,1.61249534,0
0.314095534,1.320649792,0.623890828,4.204611805,2.750902756,6.035448991,2.633502792,1.742258793,0
0.322523581,1.337640986,0.623109877,4.147420727,3.112904111,6.306117109,2.603445574,1.505886954,0
0.337013063,1.294241758,0.607098268,3.840331129,3.73525613,5.614771529,1.98719062,0.236679677,0
0.31932231,1.302875781,0.635176626,4.08012763,2.975403156,5.752310686,3.067870673,1.227763277,0
0.321523719,1.28291568,0.63357979,3.990112099,3.069958021,5.434348179,3.006411631,0.855727337,0
0.298993855,1.101580325,0.605993069,3.684290856,2.102255634,2.545693222,1.944653714,-0.408237803,0
0.209450465,1.042131868,0.521760264,4.975552892,-1.743810724,1.598684957,-1.297299156,4.928573286,0
0.157484758,1.038852298,0.44953833,6.596525971,-3.975841013,1.546441714,-4.076977509,11.62808652,0
0.293885773,1.079807786,0.60169693,3.674243141,1.882853389,2.19885875,1.779303872,-0.449765205,0
0.234247483,1.101204634,0.568062332,4.701030805,-0.678729572,2.539708505,0.484775208,3.793968165,0
0.315211698,1.060180835,0.651898422,3.363393048,2.798844216,1.886203282,3.711459286,-1.734514679,0
0.275682198,1.109844617,0.594372507,4.025811693,1.100973699,2.677342602,1.497401418,1.003274452,0
0.304740416,1.078398313,0.614403515,3.538743977,2.34908187,2.17640598,2.268355021,-1.009785882,0
0.296206219,1.090744717,0.605022173,3.682382901,1.982521158,2.373083019,1.907285878,-0.416123418,0
0.319002763,1.120872158,0.619247889,3.513675385,2.961677988,2.853010281,2.45480532,-1.113394859,0
0.257540682,1.120719048,0.558922337,4.351619473,0.32175957,2.850571254,0.132995012,2.349844342,0
0.305556567,1.141754146,0.65021245,3.736637566,2.384137147,3.185658372,3.646569609,-0.191887832,0
0.293417146,1.124450451,0.598190102,3.832258837,1.862724931,2.910012163,1.644333067,0.20331674,0
0.314606433,1.136635767,0.630895343,3.612881517,2.772846875,3.104123088,2.903092648,-0.703373988,0
0.250806216,1.145756507,0.553639055,4.568293901,0.032500881,3.249415604,-0.070347973,3.245363963,0
0.127591357,1.141066972,0.44579678,8.943136916,-5.259821962,3.174711749,-4.22098231,21.32667516,0
0.285141777,1.150398888,0.580582317,4.034480324,1.507281384,3.323368287,0.966644497,1.039102074,0
0.274566393,1.143559465,0.586481463,4.164965181,1.053047635,3.214416929,1.19369086,1.578398525,0
0.256606783,1.080985277,0.581220648,4.212613801,0.281646768,2.217616075,0.991212586,1.775331197,0
0.253413113,1.151792651,0.600682367,4.545118598,0.144472263,3.345570801,1.740255379,3.149579985,0
0.343256885,1.33669313,0.745349765,3.894148047,4.003440681,6.291017842,7.308215316,0.459106045,0
0.29651735,1.295552876,0.603168918,4.369231271,1.995884821,5.635657514,1.835957785,2.422634244,0
0.289403719,1.269107256,0.628698019,4.385248605,1.690340269,5.214381295,2.818522024,2.488834198,0
0.31117897,1.280598196,0.614686996,4.115310863,2.625630536,5.397430889,2.279265658,1.373176263,0
0.297236129,1.241756597,0.629490801,4.177677194,2.02675782,4.778687903,2.849034609,1.63093752,0
0.28457873,1.294716507,0.575993858,4.549589869,1.483097403,5.622334228,0.790043861,3.168059836,0
0.301303206,1.254283933,0.619567479,4.16286288,2.20144687,4.978247179,2.467105697,1.569709673,0
0.296810088,1.236921506,0.635709464,4.167383636,2.008458537,4.701665359,3.088378551,1.588394047,0
0.285997317,1.286546285,0.597955189,4.498455776,1.544028554,5.492183367,1.635291712,2.956721635,0
0.273684901,1.298957377,0.59171366,4.746178448,1.015185813,5.689890897,1.395067718,3.98056425,0
0.291621257,1.279298548,0.608110857,4.38684944,1.785587923,5.376727611,2.026163153,2.495450479,0
0.217736176,1.549847719,0.528034275,7.118007433,-1.387922997,9.686550181,-1.055824969,13.78337954,0
0.351564178,1.551202077,0.743481355,4.412287069,4.360255396,9.708124972,7.236303923,2.600584695,0
0.280386748,1.405045281,0.56281944,5.01109731,1.303043476,7.379861107,0.282986742,5.075479056,0
0.356833211,1.277500746,0.690736218,3.580106075,4.58657081,5.348088792,5.206248682,-0.838835527,0
0.289868258,1.168088709,0.607763539,4.029722727,1.710293156,3.605165454,2.012795598,1.019438834,0
0.170684153,0.895393533,0.426196928,5.245908982,-3.408900784,-0.738842758,-4.975341551,6.045960259,0
0.255539782,1.054993103,0.534666204,4.128488701,0.235816936,1.8035632,-0.800575212,1.427640523,0
0.189688013,0.899883839,0.459866229,4.744020587,-2.592647285,-0.667312622,-3.679477231,3.971645769,0
0.178634411,0.956065894,0.441001324,5.352081319,-3.067421434,0.227662183,-4.405549853,6.484772595,0
0.262122255,1.163662639,0.565895995,4.43938894,0.518547216,3.534658587,0.401397208,2.712597254,0
0.276363883,1.130508018,0.58886586,4.090650353,1.13025344,3.006508614,1.285461559,1.271253896,0
0.286947316,1.12672069,0.611824374,3.926576857,1.584832872,2.946176841,2.169089044,0.59313495,0
0.284352047,1.120321709,0.593214877,3.939910834,1.473360911,2.844241695,1.452846546,0.648244533,0
0.351165593,1.233264439,0.647105447,3.511917067,4.34313537,4.643408635,3.526987234,-1.120662022,0
0.360235636,1.503332543,0.631502925,4.173192191,4.732711729,8.945567847,2.926477258,1.612400916,0
0.286891348,1.30141048,0.598109528,4.536248611,1.582428949,5.728968582,1.641231934,3.112920156,0
0.301039919,0.914532457,0.583037285,3.037910915,2.190138178,-0.433961522,1.061131327,-3.079738661,0
0.303782677,0.914797081,0.602873154,3.011353679,2.307945048,-0.429746088,1.824574397,-3.189500234,0
0.305377142,0.901667327,0.595542452,2.952635293,2.376430485,-0.638901829,1.542430307,-3.432184461,0
0.166945547,0.893500163,0.422420284,5.352045495,-3.569481349,-0.769003966,-5.120697061,6.484624534,0
0.305921321,0.936269483,0.602167968,3.060491108,2.399804062,-0.087692774,1.797433182,-2.986414283,0
0.172752568,0.868332863,0.444890931,5.026454158,-3.32005828,-1.169916671,-4.255846623,5.138949208,0
0.280171555,0.841394205,0.591249118,3.003139291,1.293800494,-1.599046919,1.377188415,-3.223450458,0
0.296682805,0.833725541,0.591844557,2.810157938,2.002991479,-1.721208017,1.400105692,-4.021046142,0
0.292559282,0.854427935,0.602664215,2.920529228,1.82587797,-1.391420847,1.816532769,-3.564879452,0
0.3193228,0.86416466,0.614955161,2.70624165,2.975424186,-1.236315733,2.289586794,-4.450534179,0
0.287399817,0.87165281,0.594103554,3.032892705,1.604268713,-1.117030227,1.48704999,-3.100479018,0
0.323150008,0.927287905,0.653886193,2.869527714,3.139810394,-0.230768452,3.787964639,-3.775669701,0
0.312769741,0.927114331,0.643496331,2.964207245,2.693957289,-0.233533461,3.388079546,-3.384357361,0
0.319685918,0.935202098,0.623640211,2.925377831,2.991020847,-0.104696106,2.623857062,-3.544840084,0
0.295681832,0.982361179,0.607843524,3.322358946,1.959997674,0.646543566,2.015874056,-1.904109421,0
0.315789474,0.998081908,0.637634101,3.160592708,2.823660814,0.89697328,3.162454007,-2.572692425,0
0.327938032,0.986521286,0.659176208,3.00825519,3.345465499,0.712813668,3.991566787,-3.202306349,0
0.324825386,1.002525632,0.623497567,3.08635247,3.211771178,0.96776138,2.61836696,-2.879528771,0
0.322998027,0.972238813,0.620941219,3.010045671,3.133282492,0.485295238,2.519978218,-3.194906255,0
0.3138503,1.021102492,0.621679772,3.253469858,2.740369465,1.263688996,2.548403661,-2.188829358,0
0.297815662,1.000892127,0.589557165,3.360777337,2.051649914,0.941739808,1.3120685,-1.745325464,0
0.292597639,1.022113384,0.609947803,3.493238661,1.827525459,1.279792408,2.096863546,-1.197860237,0
0.293523742,1.026142962,0.607176975,3.495945357,1.867303417,1.343983204,1.990219904,-1.186673408,0
0.335170509,1.061675807,0.629075881,3.167569281,3.656114749,1.910018051,2.833065181,-2.543858115,0
0.303214548,1.02689761,0.58928736,3.386702973,2.283542778,1.356004681,1.30168425,-1.638174304,0
0.288076025,1.042881825,0.587583315,3.620161812,1.633313173,1.610631698,1.236098961,-0.673284386,0
0.304380079,1.050305968,0.620606992,3.450639649,2.333604653,1.728897596,2.507114489,-1.373922783,0
0.288095435,1.029772514,0.592367102,3.574414545,1.634146877,1.401801623,1.420217407,-0.862358729,0
0.288180477,1.040213066,0.607437471,3.609588954,1.637799583,1.568118619,2.000245866,-0.716982216,0
0.290370598,1.025172741,0.627398188,3.530566618,1.731869647,1.328527674,2.768494111,-1.043583067,0
0.311758462,1.034511201,0.646565622,3.318309931,2.650520858,1.477288449,3.506210449,-1.920844076,0
0.319130878,1.03251707,0.651371629,3.235403217,2.967180769,1.445522134,3.691184083,-2.263499138,0
0.331580742,1.019845591,0.674892619,3.075708152,3.501927132,1.243666679,4.596460133,-2.923521943,0
0.284210526,1.008777318,0.57691147,3.549401674,1.467282328,1.067350147,0.825360923,-0.965737411,0
0.304233783,0.985973154,0.617341968,3.240840463,2.327320958,0.704081986,2.381450227,-2.241026895,0
0.322647312,0.954753491,0.674557733,2.95912427,3.118218572,0.206755715,4.583571033,-3.405365396,0
0.198612947,0.860376336,0.463060685,4.331924725,-2.209303645,-1.29666338,-3.556528997,2.268445563,0
0.201842322,0.891664774,0.486694177,4.41763039,-2.070595601,-0.798241545,-2.646922951,2.622668745,0
0.276078178,0.873784102,0.607508745,3.164987933,1.117981819,-1.08307895,2.002989061,-2.554526876,0
0.295902963,0.862244566,0.627530537,2.913943674,1.969495679,-1.266902659,2.773587957,-3.592097677,0
0.309682953,0.874922507,0.600428281,2.825220111,2.561373624,-1.064944268,1.730476105,-3.958793887,0
0.29806685,0.867812268,0.613960155,2.91146858,2.062438931,-1.178209695,2.25129099,-3.602327288,0
0.262830736,0.859216561,0.575724447,3.269087073,0.548977883,-1.315138485,0.779674767,-2.124283108,0
0.287864103,0.864502893,0.62253371,3.003163243,1.624210692,-1.230927726,2.581270056,-3.223351462,0
0.287285288,0.858422173,0.602532674,2.988047801,1.599349447,-1.327793013,1.811469996,-3.285823881,0
0.300151613,0.869576483,0.617570792,2.897124137,2.151983659,-1.150105908,2.390257201,-3.661613148,0
0.298051645,0.875024882,0.611109296,2.935816315,2.061785856,-1.063313435,2.141567105,-3.501697626,0
0.215902755,0.863531775,0.540911368,3.999632959,-1.46667207,-1.246397543,-0.560211296,0.895077238,0
0.292929293,0.858449688,0.639611303,2.930569625,1.841770664,-1.3273547,3.238552554,-3.523382298,0
0.229154235,0.829610363,0.516630647,3.620314347,-0.897494711,-1.786762404,-1.494727881,-0.672653958,0
0.204261456,0.854065384,0.498878191,4.181236148,-1.966688963,-1.397196241,-2.177984553,1.645646745,0
0.275700255,0.872858677,0.609743054,3.165969781,1.101749289,-1.097820881,2.088983165,-2.550468877,0
0.241999473,0.862278778,0.536077924,3.563143212,-0.34576623,-1.266357655,-0.746240926,-0.90894337,0
0.275902395,0.867197943,0.589693251,3.143133071,1.1104316,-1.187995835,1.317306214,-2.644853442,0
0.190126081,0.845540195,0.488279157,4.447260419,-2.573831392,-1.5330017,-2.58592026,2.745130229,0
0.284153621,0.859645396,0.611970563,3.02528397,1.464838153,-1.308307185,2.174715553,-3.13192607,0
0.28349009,0.888888889,0.584602665,3.135520146,1.436338167,-0.842461126,1.121379688,-2.676317813,0
0.301130656,0.882112837,0.605040163,2.929335889,2.194035481,-0.950402983,1.907978252,-3.52848135,0
0.318165587,0.874577839,0.683462573,2.74881343,2.925719612,-1.070434783,4.926300574,-4.274584183,0
0.316342881,0.895348952,0.652614865,2.830311688,2.847430737,-0.739552932,3.739033776,-3.937750299,0
0.206617501,0.840125885,0.512331597,4.06609257,-1.86549217,-1.619251141,-1.660189765,1.169756101,0
0.277721112,0.842488655,0.595150722,3.033578004,1.18854908,-1.581612435,1.527353376,-3.097646666,0
0.270375957,0.854187361,0.578647663,3.15925784,0.873060102,-1.395253157,0.892183502,-2.578209459,0
0.277740445,0.855608192,0.586001799,3.080603519,1.189379491,-1.372619456,1.175229545,-2.903289296,0
0.293001398,0.840601764,0.627542744,2.868934315,1.844867702,-1.611670437,2.774057778,-3.778122233,0
0.294985251,0.835920017,0.631247327,2.833768856,1.93007815,-1.68625021,2.916639802,-3.923461759,0
0.287878788,0.849846082,0.611842094,2.952096918,1.624841445,-1.464409321,2.169771043,-3.434409579,0
0.285,0.851664942,0.599668481,2.988298043,1.50119179,-1.435435055,1.701232917,-3.284789623,0
0.213561352,0.870896974,0.515327065,4.077970878,-1.567239983,-1.129070627,-1.544900169,1.218849381,0
0.237100803,0.847446565,0.550457254,3.574203694,-0.556173832,-1.502633404,-0.192809174,-0.863230181,0
0.299131081,0.842291135,0.612813657,2.815792766,2.108149782,-1.584758921,2.207164573,-3.997757286,0
0.20849181,0.83640175,0.528155592,4.011676772,-1.784986885,-1.678576258,-1.051155712,0.944854551,0
0.176168587,0.881393826,0.453710729,5.003127081,-3.173333493,-0.961856766,-3.91639018,5.042537944,0
0.209617945,0.847041032,0.515934594,4.040880338,-1.736617139,-1.509093505,-1.521517571,1.065553456,0
0.280470958,0.865524666,0.612711647,3.085968945,1.306660444,-1.21465097,2.203238409,-2.881113889,0
0.118524931,0.901451953,0.408349772,7.605589329,-5.64924293,-0.642332712,-5.662243038,15.79856499,0
0.297100469,0.883023241,0.628153755,2.972136813,2.020930958,-0.935900338,2.797574372,-3.351584303,0
0.23436905,0.898360842,0.540894258,3.833103574,-0.673508044,-0.691573808,-0.56086981,0.206808052,0
0.277811252,0.868631796,0.597379982,3.126697677,1.192420792,-1.165154682,1.613153156,-2.712781246,0
0.299985001,0.862615979,0.618627201,2.875530361,2.14482734,-1.260986087,2.430916301,-3.750860644,0
0.292147374,0.860505703,0.619990499,2.945450754,1.808185697,-1.294602572,2.483386899,-3.461878301,0
0.282266591,0.862107146,0.59226758,3.054230195,1.383786462,-1.269091739,1.416386987,-3.012290759,0
0.282813855,0.873968671,0.617986292,3.090261152,1.407292539,-1.080138784,2.406248992,-2.863374112,0
0.307010519,0.863456192,0.624037839,2.812464519,2.446587281,-1.247601574,2.639160983,-4.011512995,0
0.292079208,0.856552635,0.622329303,2.932603936,1.805257825,-1.35757458,2.573402823,-3.514974452,0
0.292064893,0.858290946,0.618928354,2.938699472,1.804642961,-1.329883442,2.442507071,-3.489781481,0
0.146508918,0.830254222,0.460597286,5.666919342,-4.447275136,-1.776505793,-3.651340306,7.786004259,0
0.191427455,0.62841078,0.584763339,3.282762033,-2.517934817,-4.991852631,1.127563692,-2.067764231,0
0.221853479,0.757477007,0.528223306,3.414312045,-1.211076644,-2.935839911,-1.048549526,-1.524065475,0
0.16672583,0.834099242,0.562612235,5.002819544,-3.578918621,-1.715254986,0.275011832,5.041266891,0
0.257930707,0.857938456,0.582088834,3.326236208,0.338511902,-1.335498579,1.024627336,-1.888084622,0
0.268285644,0.867799995,0.584950648,3.234612116,0.783277019,-1.178405201,1.134772857,-2.266768774,0
0.258510179,0.844416623,0.580865408,3.266473392,0.363401402,-1.5509001,0.977540092,-2.135085501,0
0.278581726,0.865923847,0.609467703,3.108329678,1.225514184,-1.208292059,2.078385464,-2.788696545,0
0.297347318,0.911858398,0.613741658,3.0666441,2.031533602,-0.476559035,2.242881463,-2.960983847,0
0.236331476,0.923778237,0.54374686,3.908824392,-0.589217949,-0.286677122,-0.451078853,0.519763667,0
0.227721557,0.916828664,0.506110855,4.026095179,-0.95903105,-0.397383172,-1.899613716,1.004446109,0
0.24723782,0.922098415,0.535998582,3.729600981,-0.120768827,-0.313436535,-0.749294631,-0.220970174,0
0.267096174,0.959099708,0.608325256,3.590840314,0.732186901,0.275990545,2.034414967,-0.794470709,0
0.284901396,0.967933163,0.61722739,3.397432147,1.496956569,0.416706639,2.377040348,-1.593830423,0
0.31241654,1.13344921,0.640914421,3.628006406,2.67878663,3.053361527,3.28870697,-0.640862526,0
0.351407635,1.233022907,0.659608953,3.508810804,4.353531569,4.639561055,4.008222287,-1.133500267,0
0.359328775,1.232154409,0.656874707,3.429044643,4.69376023,4.62572597,3.90298659,-1.463175361,0
0.3675929,1.211297936,0.683426634,3.295215809,5.048720827,4.293484326,4.924917362,-2.01629253,0
0.320857349,1.200765859,0.617471173,3.742366707,3.041336107,4.125709353,2.386423071,-0.168209181,0
0.339117719,1.272311257,0.698406053,3.751827717,3.825655258,5.265420726,5.501445383,-0.129106645,0
0.348930871,1.270351567,0.656107847,3.64069698,4.247149613,5.234203055,3.873471696,-0.58841214,0
0.367226807,1.29299539,0.708085904,3.520972227,5.032996425,5.594917008,5.874003546,-1.083236869,0
0.376480708,1.26058384,0.712439078,3.348335824,5.430469803,5.078604097,6.041548534,-1.796746476,0
0.271845788,1.264615726,0.608175967,4.651959975,0.936192278,5.142831658,2.028669104,3.591157471,0
0.331350769,1.155895616,0.649225593,3.488434985,3.492049355,3.410930639,3.608587439,-1.217713924,0
0.309758431,1.164732667,0.6079646,3.760132256,2.564615551,3.551704033,2.020534036,-0.094783821,0
0.349119093,1.164333315,0.68962555,3.335060556,4.255234121,3.545342387,5.163501307,-1.85161342,0
0.348944012,1.172838489,0.67441993,3.361107941,4.247714057,3.680829005,4.578267279,-1.743959071,0
0.318430379,1.216252234,0.636454031,3.819523243,2.937092941,4.372405826,3.117035443,0.150680282,0
0.16005481,1.220131547,0.478716397,7.623210751,-3.865452192,4.434202921,-2.953971813,15.87139467,0
0.328213672,1.193582344,0.638380373,3.636601542,3.357304785,4.011276643,3.191176521,-0.605338664,0
0.225,0.997778598,0.515077662,4.434571546,-1.075927334,0.892141581,-1.554499166,2.692686869,1
0.224719276,0.907923083,0.550340556,4.04025457,-1.087984977,-0.539248227,-0.197300629,1.062967146,1
0.135548104,1.088117641,0.476275818,8.027538643,-4.918063877,2.331233943,-3.047904849,17.54248971,1
0.213759129,1.038898621,0.638424324,4.860136857,-1.558745065,1.547179641,3.192868121,4.451556573,1
0.170500087,1.060131085,0.58362687,6.217774466,-3.416806819,1.885410772,1.083823283,10.0626992,1
0.170910831,0.853255721,0.475708066,4.992402848,-3.399164516,-1.410094098,-3.069756477,4.998214481,1
0.18719106,0.863832679,0.556668081,4.614711188,-2.699896375,-1.241604173,0.04623318,3.43720751,1
0.236514749,0.863832679,0.56113917,3.652341691,-0.581346001,-1.241604173,0.218316488,-0.540284321,1
0.199750468,0.851587384,0.466577797,4.263256018,-2.160444874,-1.436670553,-3.421162364,1.984636465,1
0.157676499,0.863832679,0.394257021,5.478512537,-3.96760535,-1.241604173,-6.204644967,7.007315274,1
0.2,0.880438762,0.489035113,4.40219381,-2.149726969,-0.977070842,-2.556825015,2.55886906,1
0.202824269,0.894592565,0.49406515,4.410678129,-2.028419027,-0.751602102,-2.363228885,2.593934913,1
0.171223058,1.017426287,0.602310492,5.942110231,-3.385753744,1.205127405,1.802918678,8.923373555,1
0.201184464,0.911478295,0.581234466,4.530560061,-2.098851909,-0.482614029,0.991744401,3.089409269,1
0.22634657,0.916666667,0.468587304,4.049836786,-1.018089468,-0.399963768,-3.343820423,1.102570631,1
0.188220478,0.881012851,0.557460889,4.680749193,-2.655680819,-0.967925655,0.076746808,3.710143871,1
0.216705621,0.851587384,0.675546205,3.929696802,-1.4321874,-1.436670553,4.62161537,0.606029741,1
0.161941062,0.900342673,0.48499364,5.559693537,-3.784433936,-0.660003427,-2.712373246,7.342837923,1
0.197559404,0.929846968,0.591195663,4.706670235,-2.254555395,-0.190002815,1.375131023,3.81727604,1
0.198645841,0.911789969,0.591640291,4.590027977,-2.207890779,-0.477649105,1.392243902,3.335191322,1
0.210235332,0.94602876,0.394324358,4.499856178,-1.710099117,0.067771582,-6.202053289,2.962509523,1
0.236514749,0.945241618,0.56113917,3.996544072,-0.581346001,0.055232495,0.218316488,0.882310809,1
0.263157895,0.945241618,0.550274136,3.59191815,0.563030004,0.055232495,-0.199857,-0.790015993,1
0.236514749,0.942809042,0.56113917,3.986258977,-0.581346001,0.016481778,0.218316488,0.83980231,1
0.236842105,0.94602876,0.462733707,3.994343652,-0.567285402,0.067771582,-3.569113729,0.87321643,1
0.165647289,0.963565187,0.413538469,5.816969249,-3.625244106,0.347125201,-5.46254042,8.406163444,1
0.140323313,0.915315032,0.478096963,6.522900669,-4.712959157,-0.421495173,-2.9778126,11.32379172,1
0.175,0.909467345,0.501324951,5.196956259,-3.223526604,-0.514648271,-2.08381362,5.843637707,1
0.166666667,0.866198661,0.44076381,5.197191965,-3.581459816,-1.203914301,-4.414691299,5.844611883,1
0.2,0.883787916,0.527158541,4.418939582,-2.149726969,-0.923719133,-1.08953022,2.628079658,1
0.225,0.88692299,0.539676894,3.941879957,-1.075927334,-0.873777703,-0.607723762,0.656382958,1
0.238095238,0.861934215,0.471375201,3.620123704,-0.513460859,-1.271846515,-3.236519851,-0.67344189,1
0.25,0.883787916,0.57614495,3.535151665,-0.002127699,-0.923719133,0.795859087,-1.024632975,1
0.25,0.883787916,0.51300945,3.535151665,-0.002127699,-0.923719133,-1.634100546,-1.024632975,1
0.225,0.895182301,0.542627623,3.978588003,-1.075927334,-0.742207675,-0.494156054,0.808098025,1
0.25,0.919479492,0.57614495,3.677917968,-0.002127699,-0.355155727,0.795859087,-0.434577071,1
0.238095238,0.963785473,0.471375201,4.047898987,-0.513460859,0.350634339,-3.236519851,1.094561671,1
0.276723375,0.895182301,0.564423137,3.234935613,1.145694312,-0.742207675,0.344709862,-2.265431754,1
0.275,0.883787916,0.559753168,3.213774241,1.071671936,-0.923719133,0.164972036,-2.352892115,1
0.205898069,0.92998111,0.62064572,4.516706314,-1.89639318,-0.187865952,2.50860507,3.032151464,1
0.225,0.963785473,0.515077662,4.283490992,-1.075927334,0.350634339,-1.554499166,2.068268004,1
0.240452846,0.855627703,0.657309641,3.558401235,-0.412196937,-1.37230866,3.91972634,-0.928542052,1
0.230265476,0.864750363,0.667849382,3.755449479,-0.849764673,-1.226985547,4.325379991,-0.11413783,1
0.252160484,0.891827106,0.532482794,3.53674411,0.090669378,-0.795655599,-0.884610301,-1.018051372,1
0.236842105,0.937083241,0.574093169,3.956573683,-0.567285402,-0.074729685,0.716890113,0.717112413,1
0.236842105,0.925710813,0.574093169,3.908556767,-0.567285402,-0.255891371,0.716890113,0.518657568,1
0.210526316,0.977680914,0.46019196,4.643984341,-1.697600807,0.571987389,-3.666940502,3.558194024,1
0.225,1.010067368,0.497415679,4.489188302,-1.075927334,1.08790052,-2.234273712,2.918418984,1
0.236842105,0.924880181,0.552571991,3.905049652,-0.567285402,-0.269123271,-0.111417143,0.50416259,1
0.236842105,0.972271824,0.457919435,4.105147702,-0.567285402,0.485821102,-3.754405452,1.331171721,1
0.210526316,0.972271824,0.474584267,4.618291165,-1.697600807,0.485821102,-3.113009272,3.452003625,1
0.188220478,0.93706146,0.3849321,4.978530866,-2.655680819,-0.075076648,-6.563542589,4.94088131,1
0.236514749,1.007782219,0.56113917,4.260969866,-0.581346001,1.051498308,0.218316488,1.975187753,1
0.225641823,0.990580638,0.485913023,4.390057769,-1.048359765,0.777478763,-2.676988012,2.508710566,1
0.154056942,0.931443078,0.511095659,6.046096129,-4.123072547,-0.164576946,-1.707758521,9.35314929,1
0.237825747,0.888363208,0.540801742,3.735353379,-0.525036033,-0.850835174,-0.564430596,-0.197195403,1
0.238095238,0.873456123,0.547858496,3.668515717,-0.513460859,-1.088303617,-0.292830191,-0.473436758,1
0.225,0.892207372,0.510018493,3.965366097,-1.075927334,-0.789598008,-1.749216525,0.753451631,1
0.203874452,0.958706236,0.551858611,4.702434399,-1.983311564,0.269722575,-0.138873713,3.799769246,1
0.199618272,0.963679181,0.66997665,4.827610063,-2.166122928,0.348941108,4.407254281,4.317122701,1
0.239717728,0.966514395,0.508295445,4.031885345,-0.443771684,0.394105811,-1.815533206,1.028376974,1
0.23651775,1.022828599,0.517597287,4.324532091,-0.581217108,1.291185726,-1.457523848,2.237891664,1
0.252130288,0.966514395,0.632147606,3.833392659,0.089372402,0.394105811,2.951289754,0.208002849,1
0.215813212,0.966514395,0.542673534,4.478476487,-1.470518119,0.394105811,-0.492389048,2.874146845,1
0.26689488,1.003058111,0.663918017,3.758251612,0.723540919,0.976243726,4.174069566,-0.102556561,1
0.215813212,0.916255705,0.639027212,4.245595979,-1.470518119,-0.406510347,3.216072073,1.911647181,1
0.254603338,0.985564599,0.69163457,3.870980665,0.195594816,0.697573748,5.240824473,0.363354807,1
0.238132224,1.042089446,0.493904074,4.376095881,-0.511872229,1.598009177,-2.369428413,2.451005812,1
0.189374521,1.045952721,0.488589423,5.523196654,-2.606112388,1.659550778,-2.573978728,7.191995598,1
0.212591391,1.028518954,0.511095399,4.838008501,-1.608901748,1.381832539,-1.707768561,4.360099645,1
0.212591391,1.004123729,0.54158074,4.723256791,-1.608901748,0.993218915,-0.534448514,3.885828597,1
0.238132224,0.985564599,0.493904074,4.138728399,-0.511872229,0.697573748,-2.369428413,1.469961396,1
0.237143839,0.9520448,0.522361434,4.014630133,-0.554325357,0.163606535,-1.274161289,0.95706085,1
0.23651775,1.005370196,0.492514692,4.250717742,-0.581217108,1.013075016,-2.422902957,1.932815527,1
0.241354046,1.004123729,0.618788151,4.160376619,-0.3734886,0.993218915,2.437110947,1.559433909,1
0.238132224,0.9520448,0.533614006,3.997967109,-0.511872229,0.163606535,-0.841072206,0.888192247,1
0.238762587,0.985564599,0.522361434,4.127801651,-0.484796914,0.697573748,-1.274161289,1.424800934,1
